Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	UnLockInterval
[Mặt nạ] Mục Đồng		1	1	13	96	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		4483	4483																																																																																																																																
[Mặt nạ] Chức Nữ		1	1	13	97	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		6882	6882																																																																																																																																
[Mặt nạ] Nhu Tiểu Thúy		1	1	13	98	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7109	7109																																																																																																																																
[Mặt nạ] Trương Thiện Đức		1	1	13	99	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7110	7110																																																																																																																																
[Mặt nạ] Cổ Dật Sơn		1	1	13	100	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7111	7111																																																																																																																																
[Mặt nạ] Ô Sơn Thanh		1	1	13	101	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7112	7112																																																																																																																																
[Mặt nạ] Trân Vô Mệnh		1	1	13	102	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7113	7113																																																																																																																																
[Mặt nạ] Diệp Tịnh		1	1	13	103	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7114	7114																																																																																																																																
[Mặt nạ] Bảo Ngọc		1	1	13	104	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7115	7115																																																																																																																																
[Mặt nạ] Hạ Tiểu Sảnh		1	1	13	105	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7116	7116																																																																																																																																
[Mặt nạ] Tần Trọng		1	1	13	106	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7117	7117																																																																																																																																
[Mặt nạ] Mộc Siêu		1	1	13	107	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7118	7118																																																																																																																																
[Mặt nạ] Tử Uyển		1	1	13	108	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7119	7119																																																																																																																																
[Mặt nạ] Oanh Oanh		1	1	13	109	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7120	7120																																																																																																																																
[Mặt nạ] Tần Thủy Hoàng		1	1	13	110	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		2450	2450																																																																																																																																
[Mặt nạ] Diệp Tịnh		1	1	13	111	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7114	7114																																																																																																																																
[Mặt nạ] Chung Chí Minh		1	1	13	112	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		6732	6732																																																																																																																																
[Mặt nạ] Điệp Phiêu Phiêu		1	1	13	113	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		6733	6733																																																																																																																																
[Mặt nạ] Chung Chí Minh		1	1	13	114	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		6732	6732																																																																																																																																
[Mặt nạ] Điệp Phiêu Phiêu		1	1	13	115	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		6733	6733																																																																																																																																
[Mặt nạ] Nhất Đại Thiên Kiêu		1	1	13	116	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			1	0	mask	0	0		7159	7159																																																																																																																																
[Mặt nạ] Lúm Đồng Tiền		1	1	13	117	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			1	0	mask	0	0		7160	7160																																																																																																																																
[Mặt nạ] Anh Hùng		1	1	13	118	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7162	7162																																																																																																																																
[Mặt nạ] Anh Hùng		1	1	13	119	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7163	7163																																																																																																																																
[Mặt nạ] Anh Hùng		1	1	13	120	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7164	7164																																																																																																																																
[Mặt nạ] Anh Hùng		1	1	13	121	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7165	7165																																																																																																																																
[Mặt nạ] Mỹ Nữ		1	1	13	122	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7166	7166																																																																																																																																
[Mặt nạ] Mỹ Nữ		1	1	13	123	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7167	7167																																																																																																																																
[Mặt nạ] Mỹ Nữ		1	1	13	124	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7168	7168																																																																																																																																
[Mặt nạ] Mỹ Nữ		1	1	13	125	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7169	7169																																																																																																																																
[Mặt nạ] Thần Tài		1	1	13	126	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7245	7245																																																																																																																																
[Mặt nạ] Táo Quân (Đỏ)		1	1	13	127	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7246	7246																																																																																																																																
[Mặt nạ] Táo Quân (Lam)		1	1	13	128	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7247	7247																																																																																																																																
[Mặt nạ] Táo Quân (Vàng)		1	1	13	129	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7248	7248																																																																																																																																
[Mặt nạ] Thổ Địa		1	1	13	130	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7284	7284																																																																																																																																
[Mặt nạ] Thiếu nữ		1	1	13	131	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7285	7285																																																																																																																																
[Mặt nạ] Thạch Phá Thiên		1	1	13	132	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7162	7162																																																																																																																																
[Mặt nạ] Hạ Lạc Dao		1	1	13	133	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7123	7123																																																																																																																																
[Mặt nạ] Nguyệt Nguyệt Tỷ		1	1	13	134	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7109	7109																																																																																																																																
[Mặt nạ] Thần Tài Ca		1	1	13	135	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7245	7245																																																																																																																																
[Mặt nạ] Khương Lão Gia		1	1	13	136	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7291	7291																																																																																																																																
[Mặt nạ] Kim Mao Sư Vương		1	1	13	137	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7292	7292					damage_all_resist	5	5					lifemax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Tây Độc Âu Dương Phong		1	1	13	138	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7293	7293					damage_all_resist	5	5					manamax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Triều Hạ Ánh Tuyết		1	1	13	139	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7160	7160																																																																																																																																
[Mặt nạ] Đường Bá Hổ		1	1	13	140	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		6713	6713																																																																																																																																
[Mặt nạ] Thu Hương		1	1	13	141	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		6714	6714																																																																																																																																
[Mặt nạ] Wodekapu		1	1	13	142	1	\image\item\other\scriptitem\Fifa_jixiangwu_s.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		6715	6715																																																																																																																																
[Mặt nạ] Thần Tài		1	1	13	143	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		7245	7245																																																																																																																																
[Mặt nạ] Tần Thủy Hoàng		1	1	13	144	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		2450	2450																																																																																																																																
[Mặt nạ] Đậu Hạo		1	1	13	145	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		6709	6709																																																																																																																																
[Mặt nạ] Khuynh Thế		1	1	13	146	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		6710	6710																																																																																																																																
[Mặt] Tiêu Dao Thư Sinh		1	1	13	147	1	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	0	mask	0	0		9557	9557																																																																																																																																
[Mặt nạ] Kim Mao Sư Vương (Tháng) (Vị trí)		1	1	13	148	10	\image\item\other\scriptitem\qinling_mask.spr		35	Mặt nạ hóa trang, đặt vào ô trang bị sẽ nhận được sức mạnh của NPC		0	0	500000000			1	1	mask	0	0		6738	6738					allskill_v	1	1	1	1			expenhance_p	20	20					allskill_v	1	1			1448	1448	allskill_v	1	1			1293	1293																																																																																																
[Mặt nạ] Kim Mao Sư Vương (Tuần)		1	1	13	149	10	\image\item\other\scriptitem\qinling_mask.spr		35	Mặt nạ hóa trang, đặt vào ô trang bị sẽ nhận được sức mạnh của NPC		0	0	500000000			1	1	mask	0	0		6738	6738					allskill_v	1	1	1	1			expenhance_p	20	20					allskill_v	1	1			1448	1448	allskill_v	1	1			1293	1293																																																																																																
[Mặt nạ] Bích Huyết Ngân Thương (Tháng)		1	1	13	150	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	500000000			1	1	mask	0	0		7124	7124					allskill_v	1	1	1	1			expenhance_p	20	20					allskill_v	1	1			1448	1448	allskill_v	1	1			1293	1293																																																																																																
[Mặt nạ] Bích Huyết Ngân Thương (Tuần)		1	1	13	151	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	500000000			1	1	mask	0	0		7124	7124					allskill_v	1	1	1	1			expenhance_p	20	20					allskill_v	1	1			1448	1448	allskill_v	1	1			1293	1293																																																																																																
[Mặt nạ] Lê Oa Thiển Tiếu (Tháng)		1	1	13	152	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	500000000			1	1	mask	0	0		7160	7160					allskill_v	1	1	1	1			expenhance_p	20	20					allskill_v	1	1			1448	1448	allskill_v	1	1			1293	1293																																																																																																
[Mặt nạ] Lê Oa Thiển Tiếu (Tuần)		1	1	13	153	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	500000000			1	1	mask	0	0		7160	7160					allskill_v	1	1	1	1			expenhance_p	20	20					allskill_v	1	1			1448	1448	allskill_v	1	1			1293	1293																																																																																																
[Mặt nạ] Quân Lâm Miện (3 ngày)		1	1	13	154	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	500000000			1	1	mask	0	0		-1	-1					allskill_v	1	1	1	1			expenhance_p	20	20					allskill_v	1	1			1448	1448	allskill_v	1	1			1293	1293																																																																																																
[Mặt nạ] Quân Lâm Miện (14 ngày)		1	1	13	155	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	500000000			1	1	mask	0	0		-1	-1					allskill_v	1	1	1	1			expenhance_p	20	20					allskill_v	1	1			1448	1448	allskill_v	1	1			1293	1293																																																																																																
[Mặt nạ] Tuyệt Thế Quan (3 ngày)		1	1	13	156	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	200000000			1	1	mask	0	0		-1	-1					allskill_v	1	1	1	1			expenhance_p	10	10					allskill_v	1	1			1448	1448																																																																																																							
[Mặt nạ] Tuyệt Thế Quan (14 ngày)		1	1	13	157	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	200000000			1	1	mask	0	0		-1	-1					allskill_v	1	1	1	1			expenhance_p	10	10					allskill_v	1	1			1448	1448																																																																																																							
[Mặt nạ] Cơ Quan Nhân (Tuần)		1	1	13	158	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	200000000			1	1	mask	0	0		1443	1443					allskill_v	1	1	1	1			expenhance_p	10	10					allskill_v	1	1			1448	1448																																																																																																							
[Mặt nạ] Cơ Quan Nhân (Tháng)		1	1	13	159	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	200000000			1	1	mask	0	0		1443	1443					allskill_v	1	1	1	1			expenhance_p	10	10					allskill_v	1	1			1448	1448																																																																																																							
[Mặt nạ] Cậu bé giáng sinh (Lam)		1	1	13	160	10	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	1	mask	0	0		9874	9874																																																																																																																																
[Mặt nạ] Cô bé giáng sinh (Lam)		1	1	13	161	10	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	1	mask	0	0		9875	9875																																																																																																																																
[Mặt nạ] Cậu bé giáng sinh (Hồng)		1	1	13	162	10	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	1	mask	0	0		9876	9876																																																																																																																																
[Mặt nạ] Côbé giáng sinh (Hồng)		1	1	13	163	10	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	1	mask	0	0		9877	9877																																																																																																																																
[Mặt nạ] Cậu bé giáng sinh_Gấu con (Lam)		1	1	13	164	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	1	mask	0	0		9878	9878																																																																																																																																
[Mặt nạ] Cô bé giáng sinh_Gấu con (Lam)		1	1	13	165	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	1	mask	0	0		9879	9879																																																																																																																																
[Mặt nạ] Cậu bé giáng sinh_Người tuyết (Đỏ)		1	1	13	166	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	1	mask	0	0		9880	9880																																																																																																																																
[Mặt nạ] Cô bé giáng sinh_Người tuyết (Đỏ)		1	1	13	167	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	1	mask	0	0		9881	9881																																																																																																																																
[Mặt nạ] Cậu bé giáng sinh_Gấu con (Tím)		1	1	13	168	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	1	mask	0	0		9882	9882																																																																																																																																
[Mặt nạ] Cô bé giáng sinh_Gấu con (Tím)		1	1	13	169	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	1	mask	0	0		9883	9883																																																																																																																																
[Mặt nạ] Cậu bé giáng sinh_Gấu con (Đỏ)		1	1	13	170	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	1	mask	0	0		9884	9884																																																																																																																																
[Mặt nạ] Cô bé giáng sinh_Gấu con (Đỏ)		1	1	13	171	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			2	1	mask	0	0		9885	9885																																																																																																																																
[Mặt nạ] Lúm Đồng Tiền		1	1	13	172	10	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			2	0	mask	0	0		7160	7160																																																																																																																																
[Mặt nạ] Nhất Đại Thiên Kiêu		1	1	13	173	10	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			2	0	mask	0	0		7159	7159																																																																																																																																
[Mặt nạ] Chung Chí Minh		1	1	13	174	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			2	0	mask	0	0		6732	6732																																																																																																																																
[Mặt nạ] Ngao Hiên Hàn		1	1	13	175	10	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			2	0	mask	0	0		7164	7164																																																																																																																																
[Mặt nạ] Hạ Hầu Tiểu Tiểu		1	1	13	176	10	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			1	0	mask	0	0		6135	6135																																																																																																																																
[Mặt nạ] Thỏ Yêu Gạo		1	1	13	177	10	\image\item\huodong\aimitumianju.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			1	0	mask	0	0		10182	10182																																																																																																																																
[Mặt nạ] Cổ Mộ-Phong Xiết		1	1	13	178	10	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			2	0	mask	0	0		11022	11022																																																																																																																																
[Mặt nạ] Cổ Mộ-Tuyết Không		1	1	13	179	10	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			2	0	mask	0	0		11015	11015																																																																																																																																
[Mặt nạ] Người Tuyết		1	1	13	180	10	\image\item\equip\mask\mianju_putong.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			2	0	mask	0	0		11295	11295																																																																																																																																
[Mặt nạ] Kim Lương		1	1	13	181	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			2	0	mask	0	0		11318	11318																																																																																																																																
[Mặt nạ] Ngọc Nhiên		1	1	13	182	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			2	0	mask	0	0		11319	11319																																																																																																																																
[Mặt nạ] Hoa Doanh Vũ		1	1	13	183	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			1	0	mask	0	0		11407	11407																																																																				8	1																																																											
[Mặt nạ] Tát La Phỉ		1	1	13	184	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			2	0	mask	0	0		11408	11408																																																																				8	0																																																											
[Mặt nạ] Kiều An Na		1	1	13	185	10	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	100000			2	0	mask	0	0		11409	11409																																																																				8	1																																																											
[Mặt nạ] Nhu Tiểu Thúy		1	1	13	20000	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7109	7109					damage_fire_resist	50	50																																																																																																																									
[Mặt nạ] Nhu Tiểu Thúy		1	1	13	20001	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7109	7109					damage_fire_resist	50	50					lifemax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Nhu Tiểu Thúy		1	1	13	20002	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7109	7109					damage_fire_resist	50	50					manamax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Nhu Tiểu Thúy		1	1	13	20003	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7109	7109					damage_fire_resist	50	50					state_burn_resisttime	20	20	-1	-1	0	0																																																																																																														
[Mặt nạ] Trương Thiện Đức		1	1	13	20004	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7110	7110					damage_physics_resist	50	50																																																																																																																									
[Mặt nạ] Trương Thiện Đức		1	1	13	20005	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7110	7110					damage_physics_resist	50	50					lifemax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Trương Thiện Đức		1	1	13	20006	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7110	7110					damage_physics_resist	50	50					manamax_v	300	300	-1	-1	0	0																																																																																																														
[Mặt nạ] Trương Thiện Đức		1	1	13	20007	1	\image\item\other\scriptitem\qinling_mask.spr		35	Dùng để đổi diện mạo, mang vào sẽ giống NPC này		0	0	0			1	0	mask	0	0		7110	7110					damage_physics_resist	50	50					state_hurt_resisttime	20	20	-1	-1	0	0																																																																																																														
