Name	Kind	kind3	kind2	kind7	kind4	kind5	kind6	SuiteID	bVN	b2	Category	Genre	DetailType	ParticularType	Level
Thiên Tàm Hộ Uyển	Trang bị xanh_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Mộc			hệ Mộc	Nam	3	pvp				1	2	10	520	10
Long Phượng Huyết Ngọc Trạc	Trang bị xanh_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Mộc			hệ Mộc	Nữ	3	pvp				1	2	10	526	10
Thiên Tàm Hộ Uyển	Trang bị xanh_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Thủy			Hệ Thủy	Nam	3	pvp				1	2	10	532	10
Long Phượng Huyết Ngọc Trạc	Trang bị xanh_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Thủy			Hệ Thủy	Nữ	3	pvp				1	2	10	538	10
Thiên Tàm Hộ Uyển	Trang bị xanh_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Hỏa			Hệ Hỏa	Nam	3	pvp				1	2	10	544	10
Long Phượng Huyết Ngọc Trạc	Trang bị xanh_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Hỏa			Hệ Hỏa	Nữ	3	pvp				1	2	10	550	10
Thiên Tàm Hộ Uyển	Trang bị xanh_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Thổ			Hệ Thổ	Nam	3	pvp				1	2	10	556	10
Long Phượng Huyết Ngọc Trạc	Trang bị xanh_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Thổ			Hệ Thổ	Nữ	3	pvp				1	2	10	562	10
Thiên Tàm Hộ Uyển	Trang bị tím PVP_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Kim			Hệ Kim	Nam	4	pvp				1	2	10	568	10
Long Phượng Huyết Ngọc Trạc	Trang bị tím PVP_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Kim			Hệ Kim	Nữ	4	pvp				1	2	10	574	10
Thiên Tàm Hộ Uyển	Trang bị tím PVP_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Mộc			hệ Mộc	Nam	4	pvp				1	2	10	580	10
Long Phượng Huyết Ngọc Trạc	Trang bị tím PVP_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Mộc			hệ Mộc	Nữ	4	pvp				1	2	10	586	10
Thiên Tàm Hộ Uyển	Trang bị tím PVP_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Thủy			Hệ Thủy	Nam	4	pvp				1	2	10	592	10
Long Phượng Huyết Ngọc Trạc	Trang bị tím PVP_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Thủy			Hệ Thủy	Nữ	4	pvp				1	2	10	598	10
Thiên Tàm Hộ Uyển	Trang bị tím PVP_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Hỏa			Hệ Hỏa	Nam	4	pvp				1	2	10	604	10
Long Phượng Huyết Ngọc Trạc	Trang bị tím PVP_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Hỏa			Hệ Hỏa	Nữ	4	pvp				1	2	10	610	10
Thiên Tàm Hộ Uyển	Trang bị tím PVP_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Thổ			Hệ Thổ	Nam	4	pvp				1	2	10	616	10
Long Phượng Huyết Ngọc Trạc	Trang bị tím PVP_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Thổ			Hệ Thổ	Nữ	4	pvp				1	2	10	622	10
Thiên Tàm Hộ Uyển	Trang bị cam PVP_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Kim			Hệ Kim	Nam	5	pvp				1	2	10	628	10
Long Phượng Huyết Ngọc Trạc	Trang bị cam PVP_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Kim			Hệ Kim	Nữ	5	pvp				1	2	10	634	10
Thiên Tàm Hộ Uyển	Trang bị cam PVP_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Mộc			hệ Mộc	Nam	5	pvp				1	2	10	640	10
Long Phượng Huyết Ngọc Trạc	Trang bị cam PVP_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Mộc			hệ Mộc	Nữ	5	pvp				1	2	10	646	10
Thiên Tàm Hộ Uyển	Trang bị cam PVP_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Thủy			Hệ Thủy	Nam	5	pvp				1	2	10	652	10
Long Phượng Huyết Ngọc Trạc	Trang bị cam PVP_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Thủy			Hệ Thủy	Nữ	5	pvp				1	2	10	658	10
Thiên Tàm Hộ Uyển	Trang bị cam PVP_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Hỏa			Hệ Hỏa	Nam	5	pvp				1	2	10	664	10
Long Phượng Huyết Ngọc Trạc	Trang bị cam PVP_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Hỏa			Hệ Hỏa	Nữ	5	pvp				1	2	10	670	10
Thiên Tàm Hộ Uyển	Trang bị cam PVP_Hộ Uyển danh vọng cấp 10 cho tất cả hệ phái hệ Thổ			Hệ Thổ	Nam	5	pvp				1	2	10	676	10
Long Phượng Huyết Ngọc Trạc	Trang bị cam PVP_Thủ Trạc danh vọng cấp 10 cho tất cả hệ phái hệ Thổ			Hệ Thổ	Nữ	5	pvp				1	2	10	682	10
Thánh Lân Chi Uyển	Bạch Ngân_Hộ uyển hệ Kim			Hệ Kim	Nam	6	pvp				1	2	10	703	10
Tỏa Hồn Chi Hoàn	Bạch Ngân_Thủ trạc hệ Kim			Hệ Kim	Nữ	6	pvp				1	2	10	704	10
Thánh Lân Chi Uyển	Bạch Ngân_Hộ uyển hệ Mộc			hệ Mộc	Nam	6	pvp				1	2	10	705	10
Tỏa Hồn Chi Hoàn	Bạch Ngân_Thủ trạc hệ Mộc			hệ Mộc	Nữ	6	pvp				1	2	10	706	10
Thánh Lân Chi Uyển	Bạch Ngân_Hộ uyển hệ Thủy			Hệ Thủy	Nam	6	pvp				1	2	10	707	10
Tỏa Hồn Chi Hoàn	Bạch Ngân_Thủ trạc hệ Thủy			Hệ Thủy	Nữ	6	pvp				1	2	10	708	10
Thánh Lân Chi Uyển	Bạch Ngân_Hộ uyển hệ Hỏa			Hệ Hỏa	Nam	6	pvp				1	2	10	709	10
Tỏa Hồn Chi Hoàn	Bạch Ngân_Thủ trạc hệ Hỏa			Hệ Hỏa	Nữ	6	pvp				1	2	10	710	10
Thánh Lân Chi Uyển	Bạch Ngân_Hộ uyển hệ Thổ			Hệ Thổ	Nam	6	pvp				1	2	10	711	10
Tỏa Hồn Chi Hoàn	Bạch Ngân_Thủ trạc hệ Thổ			Hệ Thổ	Nữ	6	pvp				1	2	10	712	10
Hồng Hoang Chi Uyển	Hoàng Kim_Hộ uyển hệ Kim			Hệ Kim	Nam	7	pvp				1	2	10	713	10
Ngự Thần Chi Hoàn	Hoàng Kim_Thủ trạc hệ Kim			Hệ Kim	Nữ	7	pvp				1	2	10	714	10
Hồng Hoang Chi Uyển	Hoàng Kim_Hộ uyển hệ Mộc			hệ Mộc	Nam	7	pvp				1	2	10	715	10
Ngự Thần Chi Hoàn	Hoàng Kim_Thủ trạc hệ Mộc			hệ Mộc	Nữ	7	pvp				1	2	10	716	10
Hồng Hoang Chi Uyển	Hoàng Kim_Hộ uyển hệ Thủy			Hệ Thủy	Nam	7	pvp				1	2	10	717	10
Ngự Thần Chi Hoàn	Hoàng Kim_Thủ trạc hệ Thủy			Hệ Thủy	Nữ	7	pvp				1	2	10	718	10
Hồng Hoang Chi Uyển	Hoàng Kim_Hộ uyển hệ Hỏa			Hệ Hỏa	Nam	7	pvp				1	2	10	719	10
Ngự Thần Chi Hoàn	Hoàng Kim_Thủ trạc hệ Hỏa			Hệ Hỏa	Nữ	7	pvp				1	2	10	720	10
Hồng Hoang Chi Uyển	Hoàng Kim_Hộ uyển hệ Thổ			Hệ Thổ	Nam	7	pvp				1	2	10	721	10
Ngự Thần Chi Hoàn	Hoàng Kim_Thủ trạc hệ Thổ			Hệ Thổ	Nữ	7	pvp				1	2	10	722	10
Yểm Nhật Khôi	Trang bị xanh_Yểm Nhật Khôi (Côn Thiếu, Thiên Vương)		Sắt	Hệ Kim	Nam	3	pve				1	2	9	10	10
Song Phượng Triều Thiên Quán	Trang bị xanh_Song Phượng Triều Thiên Quán (Côn Thiếu, Thiên Vương)		Sắt	Hệ Kim	Nữ	3	pve				1	2	9	20	10
Tu La Phát Kết	Trang bị xanh_Tu La Phát Kết (Đao Thiếu)		Da	Hệ Kim	Nam	3	pve				1	2	9	30	10
Huyền Tê Diện Tráo	Trang bị xanh_Huyền Tê Diện Tráo (Đao Thiếu)		Da	Hệ Kim	Nữ	3	pve				1	2	9	40	10
Tu La Phát Kết	Trang bị xanh_Tu La Phát Kết (Đao Độc, Đường Môn, Minh Giáo)		Da	hệ Mộc	Nam	3	pve				1	2	9	50	10
Huyền Tê Diện Tráo	Trang bị xanh_Huyền Tê Diện Tráo (Đao Độc, Đường Môn, Minh Giáo)		Da	hệ Mộc	Nữ	3	pve				1	2	9	60	10
Thông Thiên Phát Quán	Trang bị xanh_Thông Thiên Phát Quán (Chưởng Độc)		Vải	hệ Mộc	Nam	3	pve				1	2	9	70	10
Trường Sinh Phát Kết	Trang bị xanh_Trường Sinh Phát Kết (Chưởng Độc)		Vải	hệ Mộc	Nữ	3	pve				1	2	9	80	10
Yểm Nhật Khôi	Trang bị xanh_Yểm Nhật Khôi (Chỉ Đoàn)		Sắt	Hệ Thủy	Nam	3	pve				1	2	9	90	10
Song Phượng Triều Thiên Quán	Trang bị xanh_Song Phượng Triều Thiên Quán (Chỉ Đoàn)		Sắt	Hệ Thủy	Nữ	3	pve				1	2	9	100	10
Thông Thiên Phát Quán	Trang bị xanh_Thông Thiên Phát Quán (Khí Đoàn, Thúy Yên, Nga My)		Vải	Hệ Thủy	Nam	3	pve				1	2	9	110	10
Trường Sinh Phát Kết	Trang bị xanh_Trường Sinh Phát Kết (Khí Đoàn, Thúy Yên, Nga My)		Vải	Hệ Thủy	Nữ	3	pve				1	2	9	120	10
Yểm Nhật Khôi	Trang bị xanh_Yểm Nhật Khôi (Chiến Nhẫn)		Sắt	Hệ Hỏa	Nam	3	pve				1	2	9	130	10
Song Phượng Triều Thiên Quán	Trang bị xanh_Song Phượng Triều Thiên Quán (Chiến Nhẫn)		Sắt	Hệ Hỏa	Nữ	3	pve				1	2	9	140	10
Tu La Phát Kết	Trang bị xanh_Tu La Phát Kết (Ma Nhẫn, Cái Bang)		Da	Hệ Hỏa	Nam	3	pve				1	2	9	150	10
Huyền Tê Diện Tráo	Trang bị xanh_Huyền Tê Diện Tráo (Ma Nhẫn, Cái Bang)		Da	Hệ Hỏa	Nữ	3	pve				1	2	9	160	10
Yểm Nhật Khôi	Trang bị xanh_Yểm Nhật Khôi (Kiếm Võ)		Sắt	Hệ Thổ	Nam	3	pve				1	2	9	170	10
Song Phượng Triều Thiên Quán	Trang bị xanh_Song Phượng Triều Thiên Quán (Kiếm Võ)		Sắt	Hệ Thổ	Nữ	3	pve				1	2	9	180	10
Thông Thiên Phát Quán	Trang bị xanh_Thông Thiên Phát Quán (Khí Võ, Côn Lôn)		Vải	Hệ Thổ	Nam	3	pve				1	2	9	190	10
Trường Sinh Phát Kết	Trang bị xanh_Trường Sinh Phát Kết (Khí Võ, Côn Lôn)		Vải	Hệ Thổ	Nữ	3	pve				1	2	9	200	10
Yểm Nhật Khôi	Trang bị tím PVE_Yểm Nhật Khôi (Côn Thiếu, Thiên Vương)		Sắt	Hệ Kim	Nam	4	pve				1	2	9	210	10
Song Phượng Triều Thiên Quán	Trang bị tím PVE_Song Phượng Triều Thiên Quán (Côn Thiếu, Thiên Vương)		Sắt	Hệ Kim	Nữ	4	pve				1	2	9	220	10
Tu La Phát Kết	Trang bị tím PVE_Tu La Phát Kết (Đao Thiếu)		Da	Hệ Kim	Nam	4	pve				1	2	9	230	10
Huyền Tê Diện Tráo	Trang bị tím PVE_Huyền Tê Diện Tráo (Đao Thiếu)		Da	Hệ Kim	Nữ	4	pve				1	2	9	240	10
Tu La Phát Kết	Trang bị tím PVE_Tu La Phát Kết (Đao Độc, Đường Môn, Minh Giáo)		Da	hệ Mộc	Nam	4	pve				1	2	9	250	10
Huyền Tê Diện Tráo	Trang bị tím PVE_Huyền Tê Diện Tráo (Đao Độc, Đường Môn, Minh Giáo)		Da	hệ Mộc	Nữ	4	pve				1	2	9	260	10
Thông Thiên Phát Quán	Trang bị tím PVE_Thông Thiên Phát Quán (Chưởng Độc)		Vải	hệ Mộc	Nam	4	pve				1	2	9	270	10
Trường Sinh Phát Kết	Trang bị tím PVE_Trường Sinh Phát Kết (Chưởng Độc)		Vải	hệ Mộc	Nữ	4	pve				1	2	9	280	10
Yểm Nhật Khôi	Trang bị tím PVE_Yểm Nhật Khôi (Chỉ Đoàn)		Sắt	Hệ Thủy	Nam	4	pve				1	2	9	290	10
Song Phượng Triều Thiên Quán	Trang bị tím PVE_Song Phượng Triều Thiên Quán (Chỉ Đoàn)		Sắt	Hệ Thủy	Nữ	4	pve				1	2	9	300	10
Thông Thiên Phát Quán	Trang bị tím PVE_Thông Thiên Phát Quán (Khí Đoàn, Thúy Yên, Nga My)		Vải	Hệ Thủy	Nam	4	pve				1	2	9	310	10
Trường Sinh Phát Kết	Trang bị tím PVE_Trường Sinh Phát Kết (Khí Đoàn, Thúy Yên, Nga My)		Vải	Hệ Thủy	Nữ	4	pve				1	2	9	320	10
Yểm Nhật Khôi	Trang bị tím PVE_Yểm Nhật Khôi (Chiến Nhẫn)		Sắt	Hệ Hỏa	Nam	4	pve				1	2	9	330	10
Song Phượng Triều Thiên Quán	Trang bị tím PVE_Song Phượng Triều Thiên Quán (Chiến Nhẫn)		Sắt	Hệ Hỏa	Nữ	4	pve				1	2	9	340	10
Tu La Phát Kết	Trang bị tím PVE_Tu La Phát Kết (Ma Nhẫn, Cái Bang)		Da	Hệ Hỏa	Nam	4	pve				1	2	9	350	10
Huyền Tê Diện Tráo	Trang bị tím PVE_Huyền Tê Diện Tráo (Ma Nhẫn, Cái Bang)		Da	Hệ Hỏa	Nữ	4	pve				1	2	9	360	10
Yểm Nhật Khôi	Trang bị tím PVE_Yểm Nhật Khôi (Kiếm Võ)		Sắt	Hệ Thổ	Nam	4	pve				1	2	9	370	10
Song Phượng Triều Thiên Quán	Trang bị tím PVE_Song Phượng Triều Thiên Quán (Kiếm Võ)		Sắt	Hệ Thổ	Nữ	4	pve				1	2	9	380	10
Thông Thiên Phát Quán	Trang bị tím PVE_Thông Thiên Phát Quán (Khí Võ, Côn Lôn)		Vải	Hệ Thổ	Nam	4	pve				1	2	9	390	10
Trường Sinh Phát Kết	Trang bị tím PVE_Trường Sinh Phát Kết (Khí Võ, Côn Lôn)		Vải	Hệ Thổ	Nữ	4	pve				1	2	9	400	10
Yểm Nhật Khôi	Trang bị tím PVP_Yểm Nhật Khôi (Côn Thiếu, Thiên Vương)		Sắt	Hệ Kim	Nam	4	pvp				1	2	9	410	10
Song Phượng Triều Thiên Quán	Trang bị tím PVP_Song Phượng Triều Thiên Quán (Côn Thiếu, Thiên Vương)		Sắt	Hệ Kim	Nữ	4	pvp				1	2	9	420	10
Tu La Phát Kết	Trang bị tím PVP_Tu La Phát Kết (Đao Thiếu)		Da	Hệ Kim	Nam	4	pvp				1	2	9	430	10
Huyền Tê Diện Tráo	Trang bị tím PVP_Huyền Tê Diện Tráo (Đao Thiếu)		Da	Hệ Kim	Nữ	4	pvp				1	2	9	440	10
Tu La Phát Kết	Trang bị tím PVP_Tu La Phát Kết (Đao Độc, Đường Môn, Minh Giáo)		Da	hệ Mộc	Nam	4	pvp				1	2	9	450	10
Huyền Tê Diện Tráo	Trang bị tím PVP_Huyền Tê Diện Tráo (Đao Độc, Đường Môn, Minh Giáo)		Da	hệ Mộc	Nữ	4	pvp				1	2	9	460	10
Thông Thiên Phát Quán	Trang bị tím PVP_Thông Thiên Phát Quán (Chưởng Độc)		Vải	hệ Mộc	Nam	4	pvp				1	2	9	470	10
Trường Sinh Phát Kết	Trang bị tím PVP_Trường Sinh Phát Kết (Chưởng Độc)		Vải	hệ Mộc	Nữ	4	pvp				1	2	9	480	10
Yểm Nhật Khôi	Trang bị tím PVP_Yểm Nhật Khôi (Chỉ Đoàn)		Sắt	Hệ Thủy	Nam	4	pvp				1	2	9	490	10
Song Phượng Triều Thiên Quán	Trang bị tím PVP_Song Phượng Triều Thiên Quán (Chỉ Đoàn)		Sắt	Hệ Thủy	Nữ	4	pvp				1	2	9	500	10
Thông Thiên Phát Quán	Trang bị tím PVP_Thông Thiên Phát Quán (Khí Đoàn, Thúy Yên, Nga My)		Vải	Hệ Thủy	Nam	4	pvp				1	2	9	510	10
Trường Sinh Phát Kết	Trang bị tím PVP_Trường Sinh Phát Kết (Khí Đoàn, Thúy Yên, Nga My)		Vải	Hệ Thủy	Nữ	4	pvp				1	2	9	520	10
Yểm Nhật Khôi	Trang bị tím PVP_Yểm Nhật Khôi (Chiến Nhẫn)		Sắt	Hệ Hỏa	Nam	4	pvp				1	2	9	530	10
Song Phượng Triều Thiên Quán	Trang bị tím PVP_Song Phượng Triều Thiên Quán (Chiến Nhẫn)		Sắt	Hệ Hỏa	Nữ	4	pvp				1	2	9	540	10
Tu La Phát Kết	Trang bị tím PVP_Tu La Phát Kết (Ma Nhẫn, Cái Bang)		Da	Hệ Hỏa	Nam	4	pvp				1	2	9	550	10
Huyền Tê Diện Tráo	Trang bị tím PVP_Huyền Tê Diện Tráo (Ma Nhẫn, Cái Bang)		Da	Hệ Hỏa	Nữ	4	pvp				1	2	9	560	10
Yểm Nhật Khôi	Trang bị tím PVP_Yểm Nhật Khôi (Kiếm Võ)		Sắt	Hệ Thổ	Nam	4	pvp				1	2	9	570	10
Song Phượng Triều Thiên Quán	Trang bị tím PVP_Song Phượng Triều Thiên Quán (Kiếm Võ)		Sắt	Hệ Thổ	Nữ	4	pvp				1	2	9	580	10
Thông Thiên Phát Quán	Trang bị tím PVP_Thông Thiên Phát Quán (Khí Võ, Côn Lôn)		Vải	Hệ Thổ	Nam	4	pvp				1	2	9	590	10
Trường Sinh Phát Kết	Trang bị tím PVP_Trường Sinh Phát Kết (Khí Võ, Côn Lôn)		Vải	Hệ Thổ	Nữ	4	pvp				1	2	9	600	10
Yểm Nhật Khôi	Trang bị cam PVE_Yểm Nhật Khôi (Côn Thiếu, Thiên Vương)		Sắt	Hệ Kim	Nam	5	pve				1	2	9	610	10
Song Phượng Triều Thiên Quán	Trang bị cam PVE_Song Phượng Triều Thiên Quán (Côn Thiếu, Thiên Vương)		Sắt	Hệ Kim	Nữ	5	pve				1	2	9	620	10
Tu La Phát Kết	Trang bị cam PVE_Tu La Phát Kết (Đao Thiếu)		Da	Hệ Kim	Nam	5	pve				1	2	9	630	10
Huyền Tê Diện Tráo	Trang bị cam PVE_Huyền Tê Diện Tráo (Đao Thiếu)		Da	Hệ Kim	Nữ	5	pve				1	2	9	640	10
Tu La Phát Kết	Trang bị cam PVE_Tu La Phát Kết (Đao Độc, Đường Môn, Minh Giáo)		Da	hệ Mộc	Nam	5	pve				1	2	9	650	10
Huyền Tê Diện Tráo	Trang bị cam PVE_Huyền Tê Diện Tráo (Đao Độc, Đường Môn, Minh Giáo)		Da	hệ Mộc	Nữ	5	pve				1	2	9	660	10
Thông Thiên Phát Quán	Trang bị cam PVE_Thông Thiên Phát Quán (Chưởng Độc)		Vải	hệ Mộc	Nam	5	pve				1	2	9	670	10
Trường Sinh Phát Kết	Trang bị cam PVE_Trường Sinh Phát Kết (Chưởng Độc)		Vải	hệ Mộc	Nữ	5	pve				1	2	9	680	10
Yểm Nhật Khôi	Trang bị cam PVE_Yểm Nhật Khôi (Chỉ Đoàn)		Sắt	Hệ Thủy	Nam	5	pve				1	2	9	690	10
Song Phượng Triều Thiên Quán	Trang bị cam PVE_Song Phượng Triều Thiên Quán (Chỉ Đoàn)		Sắt	Hệ Thủy	Nữ	5	pve				1	2	9	700	10
Thông Thiên Phát Quán	Trang bị cam PVE_Thông Thiên Phát Quán (Khí Đoàn, Thúy Yên, Nga My)		Vải	Hệ Thủy	Nam	5	pve				1	2	9	710	10
Trường Sinh Phát Kết	Trang bị cam PVE_Trường Sinh Phát Kết (Khí Đoàn, Thúy Yên, Nga My)		Vải	Hệ Thủy	Nữ	5	pve				1	2	9	720	10
Yểm Nhật Khôi	Trang bị cam PVE_Yểm Nhật Khôi (Chiến Nhẫn)		Sắt	Hệ Hỏa	Nam	5	pve				1	2	9	730	10
Song Phượng Triều Thiên Quán	Trang bị cam PVE_Song Phượng Triều Thiên Quán (Chiến Nhẫn)		Sắt	Hệ Hỏa	Nữ	5	pve				1	2	9	740	10
Tu La Phát Kết	Trang bị cam PVE_Tu La Phát Kết (Ma Nhẫn, Cái Bang)		Da	Hệ Hỏa	Nam	5	pve				1	2	9	750	10
Huyền Tê Diện Tráo	Trang bị cam PVE_Huyền Tê Diện Tráo (Ma Nhẫn, Cái Bang)		Da	Hệ Hỏa	Nữ	5	pve				1	2	9	760	10
Yểm Nhật Khôi	Trang bị cam PVE_Yểm Nhật Khôi (Kiếm Võ)		Sắt	Hệ Thổ	Nam	5	pve				1	2	9	770	10
Song Phượng Triều Thiên Quán	Trang bị cam PVE_Song Phượng Triều Thiên Quán (Kiếm Võ)		Sắt	Hệ Thổ	Nữ	5	pve				1	2	9	780	10
Thông Thiên Phát Quán	Trang bị cam PVE_Thông Thiên Phát Quán (Khí Võ, Côn Lôn)		Vải	Hệ Thổ	Nam	5	pve				1	2	9	790	10
Trường Sinh Phát Kết	Trang bị cam PVE_Trường Sinh Phát Kết (Khí Võ, Côn Lôn)		Vải	Hệ Thổ	Nữ	5	pve				1	2	9	800	10
Yểm Nhật Khôi	Trang bị cam PVP_Yểm Nhật Khôi (Côn Thiếu, Thiên Vương)		Sắt	Hệ Kim	Nam	5	pvp				1	2	9	810	10
Song Phượng Triều Thiên Quán	Trang bị cam PVP_Song Phượng Triều Thiên Quán (Côn Thiếu, Thiên Vương)		Sắt	Hệ Kim	Nữ	5	pvp				1	2	9	820	10
Tu La Phát Kết	Trang bị cam PVP_Tu La Phát Kết (Đao Thiếu)		Da	Hệ Kim	Nam	5	pvp				1	2	9	830	10
Huyền Tê Diện Tráo	Trang bị cam PVP_Huyền Tê Diện Tráo (Đao Thiếu)		Da	Hệ Kim	Nữ	5	pvp				1	2	9	840	10
Tu La Phát Kết	Trang bị cam PVP_Tu La Phát Kết (Đao Độc, Đường Môn, Minh Giáo)		Da	hệ Mộc	Nam	5	pvp				1	2	9	850	10
Huyền Tê Diện Tráo	Trang bị cam PVP_Huyền Tê Diện Tráo (Đao Độc, Đường Môn, Minh Giáo)		Da	hệ Mộc	Nữ	5	pvp				1	2	9	860	10
Thông Thiên Phát Quán	Trang bị cam PVP_Thông Thiên Phát Quán (Chưởng Độc)		Vải	hệ Mộc	Nam	5	pvp				1	2	9	870	10
Trường Sinh Phát Kết	Trang bị cam PVP_Trường Sinh Phát Kết (Chưởng Độc)		Vải	hệ Mộc	Nữ	5	pvp				1	2	9	880	10
Yểm Nhật Khôi	Trang bị cam PVP_Yểm Nhật Khôi (Chỉ Đoàn)		Sắt	Hệ Thủy	Nam	5	pvp				1	2	9	890	10
Song Phượng Triều Thiên Quán	Trang bị cam PVP_Song Phượng Triều Thiên Quán (Chỉ Đoàn)		Sắt	Hệ Thủy	Nữ	5	pvp				1	2	9	900	10
Thông Thiên Phát Quán	Trang bị cam PVP_Thông Thiên Phát Quán (Khí Đoàn, Thúy Yên, Nga My)		Vải	Hệ Thủy	Nam	5	pvp				1	2	9	910	10
Trường Sinh Phát Kết	Trang bị cam PVP_Trường Sinh Phát Kết (Khí Đoàn, Thúy Yên, Nga My)		Vải	Hệ Thủy	Nữ	5	pvp				1	2	9	920	10
Yểm Nhật Khôi	Trang bị cam PVP_Yểm Nhật Khôi (Chiến Nhẫn)		Sắt	Hệ Hỏa	Nam	5	pvp				1	2	9	930	10
Song Phượng Triều Thiên Quán	Trang bị cam PVP_Song Phượng Triều Thiên Quán (Chiến Nhẫn)		Sắt	Hệ Hỏa	Nữ	5	pvp				1	2	9	940	10
Tu La Phát Kết	Trang bị cam PVP_Tu La Phát Kết (Ma Nhẫn, Cái Bang)		Da	Hệ Hỏa	Nam	5	pvp				1	2	9	950	10
Huyền Tê Diện Tráo	Trang bị cam PVP_Huyền Tê Diện Tráo (Ma Nhẫn, Cái Bang)		Da	Hệ Hỏa	Nữ	5	pvp				1	2	9	960	10
Yểm Nhật Khôi	Trang bị cam PVP_Yểm Nhật Khôi (Kiếm Võ)		Sắt	Hệ Thổ	Nam	5	pvp				1	2	9	970	10
Song Phượng Triều Thiên Quán	Trang bị cam PVP_Song Phượng Triều Thiên Quán (Kiếm Võ)		Sắt	Hệ Thổ	Nữ	5	pvp				1	2	9	980	10
Thông Thiên Phát Quán	Trang bị cam PVP_Thông Thiên Phát Quán (Khí Võ, Côn Lôn)		Vải	Hệ Thổ	Nam	5	pvp				1	2	9	990	10
Trường Sinh Phát Kết	Trang bị cam PVP_Trường Sinh Phát Kết (Khí Võ, Côn Lôn)		Vải	Hệ Thổ	Nữ	5	pvp				1	2	9	1000	10
Triều Lộ Liên	Trang bị xanh_Triều Lộ Liên cho tất cả hệ phái hệ Kim			Hệ Kim		3	pve				1	2	5	10	10
Triều Lộ Liên	Trang bị xanh_Triều Lộ Liên cho tất cả hệ phái hệ Mộc			hệ Mộc		3	pve				1	2	5	20	10
Triều Lộ Liên	Trang bị xanh_Triều Lộ Liên cho tất cả hệ phái hệ Thủy			Hệ Thủy		3	pve				1	2	5	30	10
Triều Lộ Liên	Trang bị xanh_Triều Lộ Liên cho tất cả hệ phái hệ Hỏa			Hệ Hỏa		3	pve				1	2	5	40	10
Triều Lộ Liên	Trang bị xanh_Triều Lộ Liên cho tất cả hệ phái hệ Thổ			Hệ Thổ		3	pve				1	2	5	50	10
Triều Lộ Liên	Trang bị tím PVE_Triều Lộ Liên cho tất cả hệ phái hệ Kim			Hệ Kim		4	pve				1	2	5	60	10
Triều Lộ Liên	Trang bị tím PVE_Triều Lộ Liên cho tất cả hệ phái hệ Mộc			hệ Mộc		4	pve				1	2	5	70	10
Triều Lộ Liên	Trang bị tím PVE_Triều Lộ Liên cho tất cả hệ phái hệ Thủy			Hệ Thủy		4	pve				1	2	5	80	10
Triều Lộ Liên	Trang bị tím PVE_Triều Lộ Liên cho tất cả hệ phái hệ Hỏa			Hệ Hỏa		4	pve				1	2	5	90	10
Triều Lộ Liên	Trang bị tím PVE_Triều Lộ Liên cho tất cả hệ phái hệ Thổ			Hệ Thổ		4	pve				1	2	5	100	10
Triều Lộ Liên	Trang bị tím PVP_Triều Lộ Liên cho tất cả hệ phái hệ Kim			Hệ Kim		4	pvp				1	2	5	110	10
Triều Lộ Liên	Trang bị tím PVP_Triều Lộ Liên cho tất cả hệ phái hệ Mộc			hệ Mộc		4	pvp				1	2	5	120	10
Triều Lộ Liên	Trang bị tím PVP_Triều Lộ Liên cho tất cả hệ phái hệ Thủy			Hệ Thủy		4	pvp				1	2	5	130	10
Triều Lộ Liên	Trang bị tím PVP_Triều Lộ Liên cho tất cả hệ phái hệ Hỏa			Hệ Hỏa		4	pvp				1	2	5	140	10
Triều Lộ Liên	Trang bị tím PVP_Triều Lộ Liên cho tất cả hệ phái hệ Thổ			Hệ Thổ		4	pvp				1	2	5	150	10
