Name	Suffix	IsDarkness	Level	MagicName	MA1Min	MA1Max	MA2Min	MA2Max	MA3Min	MA3Max	ReqLevel	ItemValue	Series	MeleeWeapon	RangeWeapon	Armor	Belt	Helm	Cuff	Boots	Ring	Amulet	Necklace	Pendant	Horse	Mask	Book	PartnerRing	PartnerBody	PartnerWeapon	PartnerCuff	PartnerAmulet
Bỏ qua né tránh đối phương	Truy Ảnh	0	12	ignoredefenseenhance_v	111	120	-1	-1	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	13	ignoredefenseenhance_v	121	130	-1	-1	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	14	ignoredefenseenhance_v	131	140	-1	-1	0	0	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	15	ignoredefenseenhance_v	141	150	-1	-1	0	0	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	16	ignoredefenseenhance_v	151	160	-1	-1	0	0	6	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	17	ignoredefenseenhance_v	161	170	-1	-1	0	0	7	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	18	ignoredefenseenhance_v	171	180	-1	-1	0	0	8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	19	ignoredefenseenhance_v	181	190	-1	-1	0	0	9	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	20	ignoredefenseenhance_v	191	200	-1	-1	0	0	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	21	ignoredefenseenhance_v	201	210	-1	-1	0	0	11	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	22	ignoredefenseenhance_v	211	220	-1	-1	0	0	12	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	23	ignoredefenseenhance_v	221	230	-1	-1	0	0	13	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	24	ignoredefenseenhance_v	231	240	-1	-1	0	0	14	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	25	ignoredefenseenhance_v	241	250	-1	-1	0	0	15	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bỏ qua né tránh đối phương	Truy Ảnh	0	26	ignoredefenseenhance_v	251	260	-1	-1	0	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	1	fastwalkrun_p	1	4	-1	-1	0	0	1	1500	-1	0	0	0	0	0	0	200000	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	2	fastwalkrun_p	5	9	-1	-1	0	0	2	2500	-1	0	0	0	0	0	0	120000	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	3	fastwalkrun_p	10	12	-1	-1	0	0	3	4170	-1	0	0	0	0	0	0	72000	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	4	fastwalkrun_p	13	14	-1	-1	0	0	4	7150	-1	0	0	0	0	0	0	42000	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	5	fastwalkrun_p	15	16	-1	-1	0	0	5	12000	-1	0	0	0	0	0	0	25000	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	6	fastwalkrun_p	17	19	-1	-1	0	0	6	21430	-1	0	0	0	0	0	0	14000	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	7	fastwalkrun_p	20	20	-1	-1	0	0	7	40000	-1	0	0	0	0	0	0	7500	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	8	fastwalkrun_p	21	22	-1	-1	0	0	8	83400	-1	0	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	9	fastwalkrun_p	23	24	-1	-1	0	0	9	166800	-1	0	0	0	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	10	fastwalkrun_p	25	26	-1	-1	0	0	10	300000	-1	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	11	fastwalkrun_p	27	29	-1	-1	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	12	fastwalkrun_p	30	30	-1	-1	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	13	fastwalkrun_p	31	32	-1	-1	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	14	fastwalkrun_p	33	34	-1	-1	0	0	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	15	fastwalkrun_p	35	36	-1	-1	0	0	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	16	fastwalkrun_p	37	37	-1	-1	0	0	6	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	17	fastwalkrun_p	38	38	-1	-1	0	0	7	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	18	fastwalkrun_p	39	39	-1	-1	0	0	8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	19	fastwalkrun_p	40	40	-1	-1	0	0	9	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	20	fastwalkrun_p	41	42	-1	-1	0	0	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	21	fastwalkrun_p	43	44	-1	-1	0	0	11	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	22	fastwalkrun_p	45	46	-1	-1	0	0	12	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	23	fastwalkrun_p	47	49	-1	-1	0	0	13	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	24	fastwalkrun_p	50	50	-1	-1	0	0	14	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	25	fastwalkrun_p	51	52	-1	-1	0	0	15	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng tốc độ chạy	Tật Phong	0	26	fastwalkrun_p	53	53	-1	-1	0	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	1	meleedamagereturn_p	1	1	-1	-1	0	0	1	1000	-1	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	2	meleedamagereturn_p	2	2	-1	-1	0	0	2	1670	-1	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	3	meleedamagereturn_p	3	3	-1	-1	0	0	3	2780	-1	0	0	36000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	4	meleedamagereturn_p	4	4	-1	-1	0	0	4	4630	-1	0	0	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	5	meleedamagereturn_p	5	5	-1	-1	0	0	5	7700	-1	0	0	13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	6	meleedamagereturn_p	6	6	-1	-1	0	0	6	12830	-1	0	0	7800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	7	meleedamagereturn_p	7	7	-1	-1	0	0	7	21300	-1	0	0	4700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	8	meleedamagereturn_p	8	8	-1	-1	0	0	8	35750	-1	0	0	2800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	9	meleedamagereturn_p	9	9	-1	-1	0	0	9	58830	-1	0	0	1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	10	meleedamagereturn_p	10	10	-1	-1	0	0	10	125000	-1	0	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	11	meleedamagereturn_p	11	11	-1	-1	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	12	meleedamagereturn_p	12	12	-1	-1	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	13	meleedamagereturn_p	13	13	-1	-1	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	14	meleedamagereturn_p	14	14	-1	-1	0	0	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	15	meleedamagereturn_p	15	15	-1	-1	0	0	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	16	meleedamagereturn_p	16	16	-1	-1	0	0	6	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	17	meleedamagereturn_p	17	17	-1	-1	0	0	7	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	18	meleedamagereturn_p	18	18	-1	-1	0	0	8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	19	meleedamagereturn_p	19	19	-1	-1	0	0	9	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	20	meleedamagereturn_p	20	20	-1	-1	0	0	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	21	meleedamagereturn_p	21	21	-1	-1	0	0	11	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	22	meleedamagereturn_p	22	22	-1	-1	0	0	12	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	23	meleedamagereturn_p	23	23	-1	-1	0	0	13	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	24	meleedamagereturn_p	24	24	-1	-1	0	0	14	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	25	meleedamagereturn_p	25	25	-1	-1	0	0	15	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phản đòn tấn công vật lý	Phản Phệ	0	26	meleedamagereturn_p	26	26	-1	-1	0	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	1	steallife_p	1	1	100	100	0	0	1	5000	-1	20000	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	2	steallife_p	2	2	100	100	0	0	2	7150	-1	14000	14000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	3	steallife_p	3	3	100	100	0	0	3	10210	-1	9800	9800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	4	steallife_p	4	4	100	100	0	0	4	14930	-1	6700	6900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	5	steallife_p	5	5	100	100	0	0	5	20840	-1	4800	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	6	steallife_p	6	6	100	100	0	0	6	29420	-1	3400	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	7	steallife_p	7	7	100	100	0	0	7	42560	-1	2350	2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	8	steallife_p	8	8	100	100	0	0	8	60610	-1	1650	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	9	steallife_p	9	9	100	100	0	0	9	86960	-1	1150	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	10	steallife_p	10	10	100	100	0	0	10	123500	-1	810	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	11	steallife_p	11	11	100	100	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	12	steallife_p	12	12	100	100	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	13	steallife_p	13	13	100	100	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	14	steallife_p	14	14	100	100	0	0	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	15	steallife_p	15	15	100	100	0	0	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	16	steallife_p	16	16	100	100	0	0	6	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	17	steallife_p	17	17	100	100	0	0	7	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	18	steallife_p	18	18	100	100	0	0	8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	19	steallife_p	19	19	100	100	0	0	9	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	20	steallife_p	20	20	100	100	0	0	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	21	steallife_p	21	21	100	100	0	0	11	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	22	steallife_p	22	22	100	100	0	0	12	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	23	steallife_p	23	23	100	100	0	0	13	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	24	steallife_p	24	24	100	100	0	0	14	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	25	steallife_p	25	25	100	100	0	0	15	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút sinh	Hấp Tinh	0	26	steallife_p	26	26	100	100	0	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	1	stealmana_p	1	1	100	100	0	0	1	5000	-1	20000	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	2	stealmana_p	2	2	100	100	0	0	2	7150	-1	14000	14000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	3	stealmana_p	3	3	100	100	0	0	3	10210	-1	9800	9800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	4	stealmana_p	4	4	100	100	0	0	4	14930	-1	6700	6700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	5	stealmana_p	5	5	100	100	0	0	5	20840	-1	4800	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	6	stealmana_p	6	6	100	100	0	0	6	29420	-1	3400	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	7	stealmana_p	7	7	100	100	0	0	7	42560	-1	2350	2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	8	stealmana_p	8	8	100	100	0	0	8	60610	-1	1650	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	9	stealmana_p	9	9	100	100	0	0	9	86960	-1	1150	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	10	stealmana_p	10	10	100	100	0	0	10	123500	-1	810	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	11	stealmana_p	11	11	100	100	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	12	stealmana_p	12	12	100	100	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	13	stealmana_p	13	13	100	100	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	14	stealmana_p	14	14	100	100	0	0	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	15	stealmana_p	15	15	100	100	0	0	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	16	stealmana_p	16	16	100	100	0	0	6	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	17	stealmana_p	17	17	100	100	0	0	7	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	18	stealmana_p	18	18	100	100	0	0	8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	19	stealmana_p	19	19	100	100	0	0	9	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	20	stealmana_p	20	20	100	100	0	0	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	21	stealmana_p	21	21	100	100	0	0	11	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	22	stealmana_p	22	22	100	100	0	0	12	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	23	stealmana_p	23	23	100	100	0	0	13	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	24	stealmana_p	24	24	100	100	0	0	14	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	25	stealmana_p	25	25	100	100	0	0	15	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hút nội	Bắc Minh	0	26	stealmana_p	26	26	100	100	0	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	1	lifemax_v	1	5	-1	-1	0	0	1	670	-1	300000	300000	300000	300000	300000	300000	300000	300000	300000	300000	300000	0	0	0	300000	300000	300000	0	0
Tăng sinh lực tối đa	Diên Dương	0	2	lifemax_v	6	15	-1	-1	0	0	2	1120	-1	180000	180000	180000	180000	180000	180000	180000	180000	180000	180000	180000	0	0	0	180000	180000	180000	0	0
Tăng sinh lực tối đa	Diên Dương	0	3	lifemax_v	16	25	-1	-1	0	0	3	1860	-1	108000	108000	108000	108000	108000	108000	108000	108000	108000	108000	108000	0	0	0	108000	108000	108000	0	0
Tăng sinh lực tối đa	Diên Dương	0	4	lifemax_v	26	40	-1	-1	0	0	4	3130	-1	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	0	0	0	64000	64000	64000	0	0
Tăng sinh lực tối đa	Diên Dương	0	5	lifemax_v	41	55	-1	-1	0	0	5	5560	-1	36000	36000	36000	36000	36000	36000	36000	36000	36000	36000	36000	0	0	0	36000	36000	36000	0	0
Tăng sinh lực tối đa	Diên Dương	0	6	lifemax_v	56	70	-1	-1	0	0	6	9530	-1	21000	21000	21000	21000	21000	21000	21000	21000	21000	21000	21000	0	0	0	21000	21000	21000	0	0
Tăng sinh lực tối đa	Diên Dương	0	7	lifemax_v	71	85	-1	-1	0	0	7	16670	-1	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	12000	0	0	0	12000	12000	12000	0	0
Tăng sinh lực tối đa	Diên Dương	0	8	lifemax_v	86	100	-1	-1	0	0	8	26670	-1	7500	7500	7500	7500	7500	7500	7500	7500	7500	7500	7500	0	0	0	7500	7500	7500	0	0
Tăng sinh lực tối đa	Diên Dương	0	9	lifemax_v	101	115	-1	-1	0	0	9	44450	-1	4500	4500	4500	4500	4500	4500	4500	4500	4500	4500	4500	0	0	0	4500	4500	4500	0	0
Tăng sinh lực tối đa	Diên Dương	0	10	lifemax_v	116	130	-1	-1	0	0	10	111120	-1	1800	1800	1800	1800	1800	1800	1800	1800	1800	1800	1800	0	0	0	1800	1800	1800	0	0
Tăng sinh lực tối đa	Diên Dương	0	11	lifemax_v	131	145	-1	-1	0	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	12	lifemax_v	146	160	-1	-1	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	13	lifemax_v	161	175	-1	-1	0	0	3	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	14	lifemax_v	176	190	-1	-1	0	0	4	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	15	lifemax_v	191	210	-1	-1	0	0	5	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	16	lifemax_v	211	230	-1	-1	0	0	6	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	17	lifemax_v	231	250	-1	-1	0	0	7	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	18	lifemax_v	251	270	-1	-1	0	0	8	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	19	lifemax_v	271	290	-1	-1	0	0	9	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	20	lifemax_v	291	330	-1	-1	0	0	10	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	21	lifemax_v	331	380	-1	-1	0	0	11	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	22	lifemax_v	381	440	-1	-1	0	0	12	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	23	lifemax_v	441	510	-1	-1	0	0	13	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	24	lifemax_v	511	590	-1	-1	0	0	14	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	25	lifemax_v	591	670	-1	-1	0	0	15	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng sinh lực tối đa	Diên Dương	0	26	lifemax_v	671	750	-1	-1	0	0	16	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tăng nội lực tối đa	Hoàng Quang	0	1	manamax_v	1	5	-1	-1	0	0	1	500	-1	300000	300000	300000	300000	300000	300000	300000	300000	300000	300000	300000	0	0	0	300000	300000	300000	0	0
Tăng nội lực tối đa	Hoàng Quang	0	2	manamax_v	6	15	-1	-1	0	0	2	840	-1	180000	180000	180000	180000	180000	180000	180000	180000	180000	180000	180000	0	0	0	180000	180000	180000	0	0
Tăng nội lực tối đa	Hoàng Quang	0	3	manamax_v	16	25	-1	-1	0	0	3	1390	-1	108000	108000	108000	108000	108000	108000	108000	108000	108000	108000	108000	0	0	0	108000	108000	108000	0	0
Tăng nội lực tối đa	Hoàng Quang	0	4	manamax_v	26	40	-1	-1	0	0	4	2350	-1	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	0	0	0	64000	64000	64000	0	0
